"시도명(1)","시점","시군구(1)",계,계,계,계,계
"시도명(1)","시점","시군구(1)",소계,경형,소형,중형,대형
"부산","2016.12","남구",10751,544,3004,6793,410
"부산","2016.12","동구",4277,289,1052,2791,145
"부산","2016.12","동래구",8327,480,2625,4944,278
"부산","2016.12","부산진구",17499,617,6422,9734,726
"부산","2016.12","북구",8712,354,2626,5448,284
"부산","2016.12","사상구",10101,494,3133,6217,257
"부산","2016.12","사하구",11083,397,3085,7210,391
"부산","2016.12","서구",6106,195,1883,3868,160
"부산","2016.12","수영구",6516,319,1989,3920,288
"부산","2016.12","연제구",6550,308,1775,4212,255
"부산","2016.12","영도구",6360,250,1732,4187,191
"부산","2016.12","해운대구",12261,603,3455,7583,620
"부산","2016.12","부산기타",15,0,11,4,0
"부산","2017.01","금정구",8123,441,2483,4942,257
"부산","2017.01","기장군",4809,307,1562,2737,203
"부산","2017.01","남구",10734,536,2999,6787,412
"부산","2017.01","동구",4261,281,1060,2777,143
"부산","2017.01","동래구",8320,474,2614,4960,272
"부산","2017.01","부산진구",17503,609,6430,9727,737
"부산","2017.01","북구",8705,354,2622,5444,285
"부산","2017.01","사상구",10089,490,3122,6214,263
"부산","2017.01","사하구",11093,396,3086,7210,401
"부산","2017.01","서구",6075,197,1873,3850,155
"부산","2017.01","수영구",6485,316,1991,3897,281
"부산","2017.01","연제구",6531,302,1767,4206,256
"부산","2017.01","영도구",6365,248,1727,4199,191
"부산","2017.01","해운대구",12280,605,3465,7569,641
"부산","2017.01","부산기타",15,0,11,4,0
"부산","2017.02","금정구",8098,432,2470,4938,258
"부산","2017.02","기장군",4829,309,1569,2753,198
"부산","2017.02","남구",10696,535,2998,6747,416
"부산","2017.02","동구",4258,274,1056,2787,141
"부산","2017.02","동래구",8317,466,2610,4969,272
"부산","2017.02","부산진구",17484,609,6410,9723,742
"부산","2017.02","북구",8712,349,2616,5462,285
"부산","2017.02","사상구",10084,487,3112,6220,265
"부산","2017.02","사하구",11082,391,3080,7214,397
"부산","2017.02","서구",6062,197,1862,3847,156
"부산","2017.02","수영구",6473,312,1995,3881,285
"부산","2017.02","연제구",6552,305,1772,4217,258
"부산","2017.02","영도구",6346,245,1717,4196,188
"부산","2017.02","해운대구",12296,600,3467,7580,649
"부산","2017.02","부산기타",15,0,11,4,0
"부산","2017.03","금정구",8080,430,2469,4914,267
"부산","2017.03","기장군",4807,302,1563,2745,197
"부산","2017.03","남구",10654,531,2980,6718,425
"부산","2017.03","동구",4236,269,1051,2773,143
"부산","2017.03","동래구",8353,458,2607,5000,288
"부산","2017.03","부산진구",17555,613,6407,9775,760
"부산","2017.03","북구",8715,349,2602,5480,284
"부산","2017.03","사상구",10097,479,3120,6233,265
"부산","2017.03","사하구",11167,387,3102,7262,416
"부산","2017.03","서구",6063,196,1856,3856,155
"부산","2017.03","수영구",6479,299,1989,3906,285
"부산","2017.03","연제구",6523,303,1763,4190,267
"부산","2017.03","영도구",6346,247,1710,4201,188
"부산","2017.03","해운대구",12280,595,3449,7586,650
"부산","2017.03","부산기타",15,0,11,4,0
"부산","2017.04","금정구",8099,426,2476,4925,272
"부산","2017.04","기장군",4828,301,1558,2768,201
"부산","2017.04","남구",10666,521,2979,6734,432
"부산","2017.04","동구",4219,264,1049,2762,144
"부산","2017.04","동래구",8345,463,2597,5003,282
"부산","2017.04","부산진구",17572,603,6391,9808,770
"부산","2017.04","북구",8712,347,2598,5479,288
"부산","2017.04","사상구",10125,484,3120,6250,271
"부산","2017.04","사하구",11161,386,3098,7266,411
"부산","2017.04","서구",6064,191,1850,3868,155
"부산","2017.04","수영구",6479,294,1979,3914,292
"부산","2017.04","연제구",6511,299,1754,4183,275
"부산","2017.04","영도구",6327,244,1705,4185,193
"부산","2017.04","해운대구",12310,594,3451,7617,648
"부산","2017.04","부산기타",15,0,11,4,0
"부산","2017.05","금정구",8115,426,2463,4946,280
"부산","2017.05","기장군",4832,292,1562,2774,204
"부산","2017.05","남구",10701,512,2983,6767,439
"부산","2017.05","동구",4210,262,1049,2755,144
"부산","2017.05","동래구",8351,457,2600,5012,282
"부산","2017.05","부산진구",17585,593,6367,9825,800
"부산","2017.05","북구",8713,347,2590,5474,302
"부산","2017.05","사상구",10152,490,3124,6261,277
"부산","2017.05","사하구",11182,390,3091,7274,427
"부산","2017.05","서구",6053,185,1836,3868,164
"부산","2017.05","수영구",6488,282,1975,3929,302
"부산","2017.05","연제구",6509,297,1748,4185,279
"부산","2017.05","영도구",6349,238,1695,4219,197
"부산","2017.05","해운대구",12314,583,3449,7633,649
"부산","2017.05","부산기타",15,0,11,4,0
"부산","2017.06","금정구",8112,412,2453,4959,288
"부산","2017.06","기장군",4863,294,1562,2795,212
"부산","2017.06","남구",10702,498,2976,6788,440
"부산","2017.06","동구",4210,264,1049,2756,141
"부산","2017.06","동래구",8368,447,2595,5041,285
"부산","2017.06","부산진구",17628,593,6360,9843,832
"부산","2017.06","북구",8736,343,2580,5497,316
"부산","2017.06","사상구",10159,484,3126,6272,277
"부산","2017.06","사하구",11202,388,3090,7283,441
"부산","2017.06","서구",6073,182,1827,3892,172
"부산","2017.06","수영구",6472,275,1966,3931,300
"부산","2017.06","연제구",6552,299,1739,4216,298
"부산","2017.06","영도구",6368,238,1689,4238,203
"부산","2017.06","해운대구",12304,564,3447,7648,645
"부산","2017.06","부산기타",15,0,11,4,0
"부산","2017.07","금정구",8103,404,2431,4974,294
"부산","2017.07","기장군",4890,293,1566,2822,209
"부산","2017.07","남구",10713,492,2973,6813,435
"부산","2017.07","동구",4221,258,1052,2769,142
"부산","2017.07","동래구",8384,446,2586,5056,296
"부산","2017.07","부산진구",17389,588,6355,9887,559
"부산","2017.07","북구",8730,334,2580,5506,310
"부산","2017.07","사상구",10167,484,3124,6279,280
"부산","2017.07","사하구",11220,379,3087,7309,445
"부산","2017.07","서구",6082,179,1827,3899,177
"부산","2017.07","수영구",6471,274,1969,3921,307
"부산","2017.07","연제구",6566,296,1737,4222,311
"부산","2017.07","영도구",6399,238,1682,4266,213
"부산","2017.07","해운대구",12321,567,3439,7659,656
"부산","2017.07","부산기타",15,0,11,4,0
"부산","2017.08","금정구",8137,402,2430,5004,301
"부산","2017.08","기장군",4902,287,1565,2846,204
"부산","2017.08","남구",10694,491,2965,6797,441
"부산","2017.08","동구",4234,255,1050,2784,145
"부산","2017.08","동래구",8392,438,2584,5072,298
"부산","2017.08","부산진구",17423,580,6345,9922,576
"부산","2017.08","북구",8719,325,2575,5497,322
"부산","2017.08","사상구",10155,481,3109,6287,278
"부산","2017.08","사하구",11264,380,3099,7334,451
"부산","2017.08","서구",6099,180,1818,3914,187
"부산","2017.08","수영구",6470,276,1961,3928,305
"부산","2017.08","연제구",6607,297,1735,4252,323
"부산","2017.08","영도구",6421,229,1679,4295,218
"부산","2017.08","해운대구",12327,559,3427,7678,663
"부산","2017.08","부산기타",15,0,11,4,0
"부산","2017.09","금정구",8134,398,2420,5012,304
"부산","2017.09","기장군",4930,282,1570,2870,208
"부산","2017.09","남구",10699,477,2966,6795,461
"부산","2017.09","동구",4268,255,1054,2803,156
"부산","2017.09","동래구",8421,438,2585,5079,319
"부산","2017.09","부산진구",17433,569,6338,9943,583
"부산","2017.09","북구",8747,323,2563,5541,320
"부산","2017.09","사상구",10157,472,3118,6282,285
"부산","2017.09","사하구",11335,379,3097,7400,459
"부산","2017.09","서구",6105,178,1824,3911,192
"부산","2017.09","수영구",6493,280,1961,3936,316
"부산","2017.09","연제구",6619,285,1737,4265,332
"부산","2017.09","영도구",6407,228,1675,4290,214
"부산","2017.09","해운대구",12312,557,3417,7666,672
"부산","2017.09","부산기타",15,0,11,4,0
"부산","2017.10","금정구",8144,393,2416,5027,308
"부산","2017.10","기장군",4932,276,1578,2860,218
"부산","2017.10","남구",10671,462,2960,6771,478
"부산","2017.10","동구",4251,247,1054,2797,153
"부산","2017.10","동래구",8440,437,2576,5102,325
"부산","2017.10","부산진구",17413,553,6321,9951,588
"부산","2017.10","북구",8718,312,2556,5523,327
"부산","2017.10","사상구",10136,466,3111,6269,290
"부산","2017.10","사하구",11342,376,3097,7396,473
"부산","2017.10","서구",6141,176,1821,3949,195
"부산","2017.10","수영구",6492,280,1960,3930,322
"부산","2017.10","연제구",6596,285,1730,4246,335
"부산","2017.10","영도구",6401,226,1674,4291,210
"부산","2017.10","해운대구",12288,558,3415,7626,689
"부산","2017.10","부산기타",15,0,11,4,0
"부산","2017.11","금정구",8151,396,2417,5026,312
"부산","2017.11","기장군",4944,275,1581,2878,210
"부산","2017.11","남구",10626,453,2953,6736,484
"부산","2017.11","동구",4258,241,1050,2812,155
"부산","2017.11","동래구",8401,433,2569,5074,325
"부산","2017.11","부산진구",17394,541,6308,9934,611
"부산","2017.11","북구",8705,308,2549,5516,332
"부산","2017.11","사상구",10124,457,3106,6265,296
"부산","2017.11","사하구",11318,370,3082,7392,474
"부산","2017.11","서구",6115,176,1808,3940,191
"부산","2017.11","수영구",6514,283,1957,3947,327
"부산","2017.11","연제구",6597,278,1731,4243,345
"부산","2017.11","영도구",6378,221,1677,4263,217
"부산","2017.11","해운대구",12307,556,3404,7644,703
"부산","2017.11","부산기타",15,0,11,4,0
"부산","2017.12","금정구",8127,387,2408,5016,316
"부산","2017.12","기장군",4969,272,1585,2895,217
"부산","2017.12","남구",10561,446,2939,6699,477
"부산","2017.12","동구",4262,245,1052,2812,153
"부산","2017.12","동래구",8354,425,2548,5047,334
"부산","2017.12","부산진구",17346,536,6300,9903,607
"부산","2017.12","북구",8698,303,2549,5510,336
"부산","2017.12","사상구",10101,450,3096,6255,300
"부산","2017.12","사하구",11269,366,3077,7368,458
"부산","2017.12","서구",6096,172,1798,3938,188
"부산","2017.12","수영구",6494,277,1956,3936,325
"부산","2017.12","연제구",6592,274,1729,4240,349
"부산","2017.12","영도구",6385,218,1682,4267,218
"부산","2017.12","해운대구",12293,551,3397,7636,709
"부산","2017.12","부산기타",15,0,11,4,0
"부산","2018.01","금정구",8115,380,2402,5017,316
"부산","2018.01","기장군",4976,266,1591,2905,214
"부산","2018.01","남구",10535,451,2932,6679,473
"부산","2018.01","동구",4271,242,1058,2816,155
"부산","2018.01","동래구",8357,417,2542,5063,335
"부산","2018.01","부산진구",17280,531,6279,9865,605
"부산","2018.01","북구",8682,299,2544,5502,337
"부산","2018.01","사상구",10098,455,3090,6258,295
"부산","2018.01","사하구",11282,370,3062,7381,469
"부산","2018.01","서구",6078,171,1800,3923,184
"부산","2018.01","수영구",6490,274,1952,3937,327
"부산","2018.01","연제구",6590,272,1735,4234,349
"부산","2018.01","영도구",6380,221,1684,4257,218
"부산","2018.01","해운대구",12266,542,3388,7625,711
"부산","2018.01","부산기타",15,0,11,4,0
"부산","2018.02","금정구",8117,377,2395,5029,316
"부산","2018.02","기장군",4994,272,1588,2915,219
"부산","2018.02","남구",10496,452,2921,6646,477
"부산","2018.02","동구",4257,237,1057,2814,149
"부산","2018.02","동래구",8352,412,2533,5068,339
"부산","2018.02","부산진구",17255,517,6271,9858,609
"부산","2018.02","북구",8680,297,2538,5504,341
"부산","2018.02","사상구",10086,452,3079,6249,306
"부산","2018.02","사하구",11265,372,3054,7374,465
"부산","2018.02","서구",6071,171,1799,3919,182
"부산","2018.02","수영구",6488,276,1949,3935,328
"부산","2018.02","연제구",6603,263,1739,4246,355
"부산","2018.02","영도구",6373,222,1678,4255,218
"부산","2018.02","해운대구",12246,542,3388,7601,715
"부산","2018.02","부산기타",15,0,11,4,0
"부산","2018.03","금정구",8102,371,2384,5034,313
"부산","2018.03","기장군",5014,274,1587,2925,228
"부산","2018.03","남구",10532,454,2916,6665,497
"부산","2018.03","동구",4235,230,1054,2800,151
"부산","2018.03","동래구",8357,409,2524,5080,344
"부산","2018.03","부산진구",17269,521,6258,9862,628
"부산","2018.03","북구",8666,292,2528,5497,349
"부산","2018.03","사상구",10056,447,3077,6228,304
"부산","2018.03","사하구",11290,364,3052,7415,459
"부산","2018.03","서구",6046,167,1795,3905,179
"부산","2018.03","수영구",6499,283,1946,3929,341
"부산","2018.03","연제구",6564,251,1735,4218,360
"부산","2018.03","영도구",6358,220,1677,4242,219
"부산","2018.03","해운대구",12270,540,3385,7623,722
"부산","2018.03","부산기타",15,0,11,4,0
"부산","2018.04","금정구",8112,366,2375,5050,321
"부산","2018.04","기장군",5022,266,1591,2925,240
"부산","2018.04","남구",10535,449,2918,6665,503
"부산","2018.04","동구",4248,229,1058,2811,150
"부산","2018.04","동래구",8374,408,2530,5086,350
"부산","2018.04","부산진구",17258,519,6233,9855,651
"부산","2018.04","북구",8686,293,2525,5515,353
"부산","2018.04","사상구",10067,444,3075,6246,302
"부산","2018.04","사하구",11296,370,3042,7413,471
"부산","2018.04","서구",6038,164,1786,3909,179
"부산","2018.04","수영구",6505,285,1940,3942,338
"부산","2018.04","연제구",6559,252,1733,4203,371
"부산","2018.04","영도구",6351,217,1675,4239,220
"부산","2018.04","해운대구",12274,532,3382,7628,732
"부산","2018.04","부산기타",15,0,11,4,0
"부산","2018.05","금정구",8130,357,2371,5073,329
"부산","2018.05","기장군",5004,261,1581,2924,238
"부산","2018.05","남구",10557,456,2914,6688,499
"부산","2018.05","동구",4246,227,1061,2802,156
"부산","2018.05","동래구",8401,400,2525,5121,355
"부산","2018.05","부산진구",17196,510,6212,9826,648
"부산","2018.05","북구",8676,290,2511,5514,361
"부산","2018.05","사상구",10101,440,3072,6284,305
"부산","2018.05","사하구",11296,376,3034,7410,476
"부산","2018.05","서구",6067,162,1786,3933,186
"부산","2018.05","수영구",6535,283,1929,3969,354
"부산","2018.05","연제구",6565,244,1729,4213,379
"부산","2018.05","영도구",6340,215,1666,4236,223
"부산","2018.05","해운대구",12325,516,3373,7676,760
"부산","2018.05","부산기타",15,0,11,4,0
"부산","2018.06","금정구",8145,351,2373,5091,330
"부산","2018.06","기장군",5014,258,1587,2932,237
"부산","2018.06","남구",10574,449,2916,6705,504
"부산","2018.06","동구",4233,226,1048,2803,156
"부산","2018.06","동래구",8412,397,2515,5122,378
"부산","2018.06","부산진구",17196,509,6206,9831,650
"부산","2018.06","북구",8678,285,2500,5525,368
"부산","2018.06","사상구",10087,432,3066,6274,315
"부산","2018.06","사하구",11311,374,3027,7422,488
"부산","2018.06","서구",6067,164,1777,3939,187
"부산","2018.06","수영구",6532,283,1928,3958,363
"부산","2018.06","연제구",6559,241,1727,4194,397
"부산","2018.06","영도구",6336,210,1659,4243,224
"부산","2018.06","해운대구",12365,509,3380,7713,763
"부산","2018.06","부산기타",15,0,11,4,0
"부산","2018.07","금정구",8165,341,2381,5113,330
"부산","2018.07","기장군",5021,261,1584,2932,244
"부산","2018.07","남구",10589,454,2899,6708,528
"부산","2018.07","동구",4237,222,1044,2807,164
"부산","2018.07","동래구",8426,390,2509,5139,388
"부산","2018.07","부산진구",17130,514,6181,9777,658
"부산","2018.07","북구",8681,281,2496,5527,377
"부산","2018.07","사상구",10094,419,3065,6284,326
"부산","2018.07","사하구",11334,376,3029,7431,498
"부산","2018.07","서구",6057,163,1773,3928,193
"부산","2018.07","수영구",6510,281,1927,3942,360
"부산","2018.07","연제구",6539,238,1719,4180,402
"부산","2018.07","영도구",6328,206,1650,4243,229
"부산","2018.07","해운대구",12388,509,3386,7735,758
"부산","2018.07","부산기타",15,0,11,4,0
"부산","2018.08","금정구",8165,341,2381,5113,330
"부산","2018.08","기장군",5021,261,1584,2932,244
"부산","2018.08","남구",10589,454,2899,6708,528
"부산","2018.08","동구",4237,222,1044,2807,164
"부산","2018.08","동래구",8426,390,2509,5139,388
"부산","2018.08","부산진구",17130,514,6181,9777,658
"부산","2018.08","북구",8681,281,2496,5527,377
"부산","2018.08","사상구",10094,419,3065,6284,326
"부산","2018.08","사하구",11334,376,3029,7431,498
"부산","2018.08","서구",6057,163,1773,3928,193
"부산","2018.08","수영구",6510,281,1927,3942,360
"부산","2018.08","연제구",6539,238,1719,4180,402
"부산","2018.08","영도구",6328,206,1650,4243,229
"부산","2018.08","해운대구",12388,509,3386,7735,758
"부산","2018.08","부산기타",15,0,11,4,0
"부산","2018.09","금정구",8208,338,2383,5151,336
"부산","2018.09","기장군",5046,258,1581,2949,258
"부산","2018.09","남구",10688,465,2886,6790,547
"부산","2018.09","동구",4241,219,1037,2818,167
"부산","2018.09","동래구",8424,390,2492,5141,401
"부산","2018.09","부산진구",17145,516,6167,9800,662
"부산","2018.09","북구",8699,287,2484,5536,392
"부산","2018.09","사상구",10142,409,3063,6324,346
"부산","2018.09","사하구",11364,371,3008,7478,507
"부산","2018.09","서구",6124,167,1759,3987,211
"부산","2018.09","수영구",6524,281,1938,3943,362
"부산","2018.09","연제구",6506,236,1710,4161,399
"부산","2018.09","영도구",6382,208,1646,4291,237
"부산","2018.09","해운대구",12505,552,3391,7779,783
"부산","2018.09","부산기타",15,0,11,4,0
"부산","2018.10","금정구",8197,334,2368,5157,338
"부산","2018.10","기장군",5056,260,1586,2947,263
"부산","2018.10","남구",10736,470,2881,6821,564
"부산","2018.10","동구",4238,213,1035,2820,170
"부산","2018.10","동래구",8421,396,2474,5140,411
"부산","2018.10","부산진구",17107,521,6143,9767,676
"부산","2018.10","북구",8705,287,2483,5536,399
"부산","2018.10","사상구",10102,420,3052,6292,338
"부산","2018.10","사하구",11387,370,2997,7510,510
"부산","2018.10","서구",6145,166,1762,4006,211
"부산","2018.10","수영구",6524,283,1933,3954,354
"부산","2018.10","연제구",6521,238,1713,4168,402
"부산","2018.10","영도구",6368,204,1644,4287,233
"부산","2018.10","해운대구",12488,536,3380,7776,796
"부산","2018.10","부산기타",15,0,11,4,0
"부산","2018.11","금정구",8184,331,2367,5151,335
"부산","2018.11","기장군",5062,269,1579,2950,264
"부산","2018.11","남구",10692,472,2870,6779,571
"부산","2018.11","동구",4268,232,1037,2825,174
"부산","2018.11","동래구",8421,399,2461,5145,416
"부산","2018.11","부산진구",17050,519,6121,9723,687
"부산","2018.11","북구",8698,277,2482,5534,405
"부산","2018.11","사상구",10081,420,3048,6284,329
"부산","2018.11","사하구",11400,372,2980,7532,516
"부산","2018.11","서구",6155,166,1766,4011,212
"부산","2018.11","수영구",6555,290,1929,3971,365
"부산","2018.11","연제구",6576,243,1720,4204,409
"부산","2018.11","영도구",6364,207,1641,4283,233
"부산","2018.11","해운대구",12512,577,3377,7765,793
"부산","2018.11","부산기타",15,0,11,4,0
"부산","2018.12","금정구",8186,331,2366,5146,343
"부산","2018.12","기장군",5052,267,1578,2938,269
"부산","2018.12","남구",10670,469,2857,6770,574
"부산","2018.12","동구",4281,267,1028,2820,166
"부산","2018.12","동래구",8402,398,2451,5136,417
"부산","2018.12","부산진구",17009,517,6117,9687,688
"부산","2018.12","북구",8684,281,2477,5518,408
"부산","2018.12","사상구",10055,417,3035,6276,327
"부산","2018.12","사하구",11356,374,2982,7500,500
"부산","2018.12","서구",6143,162,1761,4010,210
"부산","2018.12","수영구",6527,294,1916,3948,369
"부산","2018.12","연제구",6572,247,1716,4204,405
"부산","2018.12","영도구",6362,203,1638,4288,233
"부산","2018.12","해운대구",12484,572,3366,7754,792
"부산","2018.12","부산기타",15,0,11,4,0
"부산","2019.01","금정구",8193,327,2365,5149,352
"부산","2019.01","기장군",5054,265,1577,2942,270
"부산","2019.01","남구",10655,466,2857,6761,571
"부산","2019.01","동구",4282,261,1029,2821,171
"부산","2019.01","동래구",8362,396,2441,5105,420
"부산","2019.01","부산진구",16985,508,6094,9691,692
"부산","2019.01","북구",8676,278,2479,5505,414
"부산","2019.01","사상구",10029,410,3036,6257,326
"부산","2019.01","사하구",11354,368,2985,7488,513
"부산","2019.01","서구",6153,161,1757,4024,211
"부산","2019.01","수영구",6547,295,1921,3962,369
"부산","2019.01","연제구",6559,242,1715,4195,407
"부산","2019.01","영도구",6336,200,1635,4266,235
"부산","2019.01","해운대구",12455,556,3361,7737,801
"부산","2019.01","부산기타",15,0,11,4,0
"부산","2019.02","금정구",8188,326,2362,5146,354
"부산","2019.02","기장군",5068,263,1581,2949,275
"부산","2019.02","남구",10617,457,2849,6729,582
"부산","2019.02","동구",4269,261,1028,2805,175
"부산","2019.02","동래구",8350,399,2441,5090,420
"부산","2019.02","부산진구",16978,506,6082,9689,701
"부산","2019.02","북구",8653,278,2472,5482,421
"부산","2019.02","사상구",10018,408,3039,6243,328
"부산","2019.02","사하구",11340,365,2986,7476,513
"부산","2019.02","서구",6129,162,1747,4013,207
"부산","2019.02","수영구",6555,293,1914,3974,374
"부산","2019.02","연제구",6571,246,1718,4197,410
"부산","2019.02","영도구",6341,191,1635,4275,240
"부산","2019.02","해운대구",12455,546,3354,7746,809
"부산","2019.02","부산기타",15,0,11,4,0
"부산","2019.03","금정구",8219,331,2357,5179,352
"부산","2019.03","기장군",5098,276,1587,2947,288
"부산","2019.03","남구",10623,458,2839,6746,580
"부산","2019.03","동구",4267,261,1026,2804,176
"부산","2019.03","동래구",8373,403,2426,5112,432
"부산","2019.03","부산진구",16990,508,6070,9707,705
"부산","2019.03","북구",8641,293,2461,5466,421
"부산","2019.03","사상구",10027,429,3034,6233,331
"부산","2019.03","사하구",11359,362,2988,7487,522
"부산","2019.03","서구",6127,160,1738,4025,204
"부산","2019.03","수영구",6562,303,1913,3964,382
"부산","2019.03","연제구",6586,246,1716,4206,418
"부산","2019.03","영도구",6328,188,1629,4263,248
"부산","2019.03","해운대구",12474,557,3343,7756,818
"부산","2019.03","부산기타",15,0,11,4,0
"부산","2019.04","금정구",8250,331,2359,5203,357
"부산","2019.04","기장군",5113,276,1594,2950,293
"부산","2019.04","남구",10622,451,2825,6762,584
"부산","2019.04","동구",4248,261,1019,2786,182
"부산","2019.04","동래구",8406,403,2421,5138,444
"부산","2019.04","부산진구",17033,521,6053,9725,734
"부산","2019.04","북구",8654,300,2448,5476,430
"부산","2019.04","사상구",10056,454,3026,6239,337
"부산","2019.04","사하구",11398,371,2980,7500,547
"부산","2019.04","서구",6114,161,1736,4019,198
"부산","2019.04","수영구",6572,301,1911,3981,379
"부산","2019.04","연제구",6624,255,1719,4227,423
"부산","2019.04","영도구",6331,184,1623,4270,254
"부산","2019.04","해운대구",12491,554,3341,7784,812
"부산","2019.04","부산기타",15,0,11,4,0
"부산","2019.05","금정구",8249,342,2349,5188,370
"부산","2019.05","기장군",5136,274,1594,2978,290
"부산","2019.05","남구",10626,449,2822,6768,587
"부산","2019.05","동구",4272,258,1018,2811,185
"부산","2019.05","동래구",8430,409,2423,5144,454
"부산","2019.05","부산진구",17074,529,6030,9765,750
"부산","2019.05","북구",8669,310,2454,5478,427
"부산","2019.05","사상구",10087,469,3024,6247,347
"부산","2019.05","사하구",11432,378,2968,7527,559
"부산","2019.05","서구",6145,167,1737,4042,199
"부산","2019.05","수영구",6609,299,1918,4002,390
"부산","2019.05","연제구",6639,255,1717,4246,421
"부산","2019.05","영도구",6315,189,1614,4257,255
"부산","2019.05","해운대구",12509,552,3336,7787,834
"부산","2019.05","부산기타",15,0,11,4,0
"부산","2019.06","금정구",8275,356,2341,5189,389
"부산","2019.06","기장군",5170,278,1595,3000,297
"부산","2019.06","남구",10642,449,2809,6790,594
"부산","2019.06","동구",4291,258,1012,2838,183
"부산","2019.06","동래구",8447,400,2425,5156,466
"부산","2019.06","부산진구",17104,535,6028,9777,764
"부산","2019.06","북구",8696,323,2438,5493,442
"부산","2019.06","사상구",10141,490,3017,6280,354
"부산","2019.06","사하구",11500,402,2966,7565,567
"부산","2019.06","서구",6124,169,1728,4022,205
"부산","2019.06","수영구",6615,301,1914,4007,393
"부산","2019.06","연제구",6658,250,1711,4272,425
"부산","2019.06","영도구",6346,199,1615,4265,267
"부산","2019.06","해운대구",12530,556,3327,7799,848
"부산","2019.06","부산기타",15,0,11,4,0
"부산","2019.07","금정구",8324,366,2344,5224,390
"부산","2019.07","기장군",5205,286,1607,3007,305
"부산","2019.07","남구",10664,454,2811,6797,602
"부산","2019.07","동구",4307,263,1010,2849,185
"부산","2019.07","동래구",8497,407,2420,5196,474
"부산","2019.07","부산진구",17168,550,6020,9832,766
"부산","2019.07","북구",8683,337,2431,5471,444
"부산","2019.07","사상구",10187,503,3011,6309,364
"부산","2019.07","사하구",11544,428,2963,7586,567
"부산","2019.07","서구",6155,179,1729,4041,206
"부산","2019.07","수영구",6632,309,1913,4021,389
"부산","2019.07","연제구",6682,267,1706,4284,425
"부산","2019.07","영도구",6347,204,1609,4261,273
"부산","2019.07","해운대구",12552,553,3321,7812,866
"부산","2019.07","부산기타",15,0,11,4,0
"부산","2019.08","금정구",8355,371,2335,5255,394
"부산","2019.08","기장군",5220,287,1603,3017,313
"부산","2019.08","남구",10702,467,2810,6817,608
"부산","2019.08","동구",4359,265,1014,2888,192
"부산","2019.08","동래구",8576,432,2425,5251,468
"부산","2019.08","부산진구",17215,575,6016,9850,774
"부산","2019.08","북구",8710,364,2433,5462,451
"부산","2019.08","사상구",10187,511,3010,6301,365
"부산","2019.08","사하구",11622,464,2953,7632,573
"부산","2019.08","서구",6144,193,1719,4023,209
"부산","2019.08","수영구",6711,320,1916,4078,397
"부산","2019.08","연제구",6722,284,1703,4291,444
"부산","2019.08","영도구",6357,205,1605,4269,278
"부산","2019.08","해운대구",12570,562,3312,7832,864
"부산","2019.08","부산기타",14,0,10,4,0
"부산","2019.09","금정구",8368,371,2339,5263,395
"부산","2019.09","기장군",5249,293,1601,3031,324
"부산","2019.09","남구",10718,468,2815,6811,624
"부산","2019.09","동구",4375,261,1011,2903,200
"부산","2019.09","동래구",8580,433,2411,5256,480
"부산","2019.09","부산진구",17268,560,6016,9913,779
"부산","2019.09","북구",8710,363,2423,5467,457
"부산","2019.09","사상구",10235,513,3012,6331,379
"부산","2019.09","사하구",11666,467,2955,7657,587
"부산","2019.09","서구",6142,189,1717,4027,209
"부산","2019.09","수영구",6714,308,1918,4089,399
"부산","2019.09","연제구",6749,283,1702,4324,440
"부산","2019.09","영도구",6344,206,1596,4254,288
"부산","2019.09","해운대구",12604,560,3317,7842,885
"부산","2019.09","부산기타",14,0,10,4,0
"부산","2019.10","금정구",8358,381,2327,5265,385
"부산","2019.10","기장군",5254,289,1597,3049,319
"부산","2019.10","남구",10743,474,2807,6828,634
"부산","2019.10","동구",4386,262,1010,2906,208
"부산","2019.10","동래구",8593,444,2410,5244,495
"부산","2019.10","부산진구",17332,574,6017,9926,815
"부산","2019.10","북구",8710,376,2416,5449,469
"부산","2019.10","사상구",10294,561,3008,6339,386
"부산","2019.10","사하구",11728,484,2954,7695,595
"부산","2019.10","서구",6147,190,1715,4033,209
"부산","2019.10","수영구",6716,300,1918,4102,396
"부산","2019.10","연제구",6746,287,1694,4331,434
"부산","2019.10","영도구",6360,213,1594,4263,290
"부산","2019.10","해운대구",12644,564,3319,7859,902
"부산","2019.10","부산기타",14,0,10,4,0
"부산","2019.11","금정구",8358,381,2315,5272,390
"부산","2019.11","기장군",5259,285,1601,3052,321
"부산","2019.11","남구",10745,479,2798,6826,642
"부산","2019.11","동구",4386,260,1010,2903,213
"부산","2019.11","동래구",8613,443,2414,5255,501
"부산","2019.11","부산진구",17282,575,6004,9884,819
"부산","2019.11","북구",8720,375,2421,5454,470
"부산","2019.11","사상구",10288,563,3007,6323,395
"부산","2019.11","사하구",11722,482,2951,7691,598
"부산","2019.11","서구",6142,189,1711,4026,216
"부산","2019.11","수영구",6711,298,1911,4104,398
"부산","2019.11","연제구",6753,274,1697,4341,441
"부산","2019.11","영도구",6356,211,1592,4261,292
"부산","2019.11","해운대구",12634,558,3309,7865,902
"부산","2019.11","부산기타",14,0,10,4,0
"부산","2019.12","금정구",8359,382,2306,5279,392
"부산","2019.12","기장군",5269,277,1595,3068,329
"부산","2019.12","남구",10737,481,2801,6805,650
